Run on (160 X 4023 MHz CPU s)
2018-07-03 10:50:24
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"advised_convolution_algorithm","advised_determinism","advised_memory","advised_time","convolution_algorithm","filter_height","filter_width","input_batch_size","input_channels","input_height","input_size","input_width","math_type","output_batch_size","output_channels","output_height","output_width","pad_height","pad_width","predicted_advised_flops","predicted_advised_flops_count","predicted_flops","predicted_flops_count","stride_height","stride_width","workspace_bytes","workspace_megabytes"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1048,666447,672989,ns,,3.85479e+10,,,,6,1,0,0.67584,0,3,3,2,512,7,50176,7,0,2,512,7,7,1,1,-1500.49,-1,6.93862e+11,4.62422e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:224/H:224/C:3/N:1/K:64/filter_w(s):7/filter_h(r):7/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",7858,89016.1,95521.5,ns,,1.08225e+11,,,,1,1,0,0.100672,0,7,7,1,3,224,150528,224,0,1,64,112,112,3,3,2.65152e+12,2.36028e+08,2.65152e+12,2.36028e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:192/N:1/K:32/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",1444,484900,491371,ns,,9.93379e+09,,,,2,1,0,0.493856,0,5,5,1,192,28,150528,28,0,1,32,28,28,2,2,4.9669e+11,2.40845e+08,4.9669e+11,2.40845e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:192/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",17127,40888,47385.1,ns,,2.35614e+11,,,,1,1,0,0.049472,0,1,1,1,192,28,150528,28,0,1,64,28,28,0,0,4.71228e+11,1.92676e+07,4.71228e+11,1.92676e+07,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:512/N:1/K:48/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",556,1.2607e+06,1.26725e+06,ns,,3.82082e+09,,,,2,1,0,1.27146,0,5,5,1,512,14,100352,14,0,1,48,14,14,2,2,1.91041e+11,2.40845e+08,1.91041e+11,2.40845e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:512/N:1/K:192/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9929,70552.8,77071.5,ns,,2.73094e+11,,,,1,1,0,0.078656,0,1,1,1,512,14,100352,14,0,1,192,14,14,0,0,5.46189e+11,3.85352e+07,5.46189e+11,3.85352e+07,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:832/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6935,100905,107375,ns,,1.0343e+11,,,,0,1,0,0.112096,0,1,1,1,832,7,40768,7,0,1,256,7,7,0,0,2.0686e+11,2.08732e+07,2.0686e+11,2.08732e+07,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:832/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",276,2.53818e+06,2.54483e+06,ns,,2.05593e+09,,,,2,1,0,2.54765,0,5,5,1,832,7,40768,7,0,1,128,7,7,2,2,1.02796e+11,2.60915e+08,1.02796e+11,2.60915e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:224/H:224/C:3/N:2/K:64/filter_w(s):7/filter_h(r):7/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",4338,161036,167541,ns,,1.19648e+11,,,,1,1,0,0.1704,0,7,7,2,3,224,301056,224,0,2,64,112,112,3,3,2.93138e+12,4.72056e+08,2.93138e+12,4.72056e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:192/N:2/K:32/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",1436,487178,493646,ns,,1.97747e+10,,,,2,1,0,0.496,0,5,5,2,192,28,301056,28,0,2,32,28,28,2,2,9.88735e+11,4.8169e+08,9.88735e+11,4.8169e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:192/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",17080,41020.1,47382.5,ns,,4.69711e+11,,,,1,1,0,0.065728,0,1,1,2,192,28,301056,28,0,2,64,28,28,0,0,9.39422e+11,3.85352e+07,9.39422e+11,3.85352e+07,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:512/N:2/K:48/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",556,1.26034e+06,1.2669e+06,ns,,7.64382e+09,,,,2,1,0,1.26938,0,5,5,2,512,14,200704,14,0,2,48,14,14,2,2,3.82191e+11,4.8169e+08,3.82191e+11,4.8169e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:512/N:2/K:192/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9182,76129.7,82642.9,ns,,5.06178e+11,,,,1,1,0,0.084448,0,1,1,2,512,14,200704,14,0,2,192,14,14,0,0,1.01236e+12,7.70703e+07,1.01236e+12,7.70703e+07,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:832/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7002,99923.5,106371,ns,,2.08892e+11,,,,2,1,0,0.10864,0,1,1,2,832,7,81536,7,0,2,256,7,7,0,0,4.17784e+11,4.17464e+07,4.17784e+11,4.17464e+07,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:832/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",276,2.53754e+06,2.54418e+06,ns,,4.11289e+09,,,,2,1,0,2.54592,0,5,5,2,832,7,81536,7,0,2,128,7,7,2,2,2.05644e+11,5.2183e+08,2.05644e+11,5.2183e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",6590,106030,112521,ns,,1.21145e+11,,,,6,1,0,0.136544,0,3,3,1,64,56,200704,56,0,1,64,56,56,1,1,-9431.26,-1,2.18061e+12,2.31211e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",22884,30464.9,37006.1,ns,,1.68654e+12,,,,1,1,0,0.045312,0,1,1,1,64,56,200704,56,0,1,256,28,28,0,0,8.43269e+11,2.56901e+07,8.43269e+11,2.56901e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4633,150844,157340,ns,,8.51546e+10,,,,6,1,0,0.15984,0,3,3,1,128,28,100352,28,0,1,128,28,28,1,1,-6629.37,-1,1.53278e+12,2.31211e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",18910,36984,43562.1,ns,,1.38925e+12,,,,1,1,0,0.045344,0,1,1,1,128,28,100352,28,0,1,512,14,14,0,0,6.94627e+11,2.56901e+07,6.94627e+11,2.56901e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",14906,46922.6,53353.7,ns,,2.7375e+11,,,,1,1,0,0.05536,0,1,1,1,256,14,50176,14,0,1,256,14,14,0,0,5.475e+11,2.56901e+07,5.475e+11,2.56901e+07,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2857,244775,251263,ns,,5.24769e+10,,,,6,1,0,0.256576,0,3,3,1,256,14,50176,14,0,1,256,14,14,1,1,-4085.38,-1,9.44585e+11,2.31211e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",14533,48217.7,54651.6,ns,,1.06559e+12,,,,1,1,0,0.057824,0,1,1,1,256,14,50176,14,0,1,1024,7,7,0,0,5.32794e+11,2.56901e+07,5.32794e+11,2.56901e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9974,70163.6,76609.3,ns,,1.83073e+11,,,,2,1,0,0.07952,0,1,1,1,512,7,25088,7,0,1,512,7,7,0,0,3.66146e+11,2.56901e+07,3.66146e+11,2.56901e+07,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",2494,280688,287130,ns,,1.83051e+11,,,,2,1,0,0.3128,0,1,1,1,2048,7,100352,7,0,1,512,7,7,3,3,3.66103e+11,1.0276e+08,3.66103e+11,1.0276e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4605,151925,158415,ns,,1.69098e+11,,,,6,1,0,0.18208,0,3,3,2,64,56,401408,56,0,2,64,56,56,1,1,-6582.21,-1,3.04376e+12,4.62422e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",18447,37934.4,44454.9,ns,,2.7089e+12,,,,1,1,0,0.051904,0,1,1,2,64,56,401408,56,0,2,256,28,28,0,0,1.35445e+12,5.13802e+07,1.35445e+12,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3923,178428,184918,ns,,1.4398e+11,,,,6,1,0,0.188032,0,3,3,2,128,28,200704,28,0,2,128,28,28,1,1,-5604.49,-1,2.59164e+12,4.62422e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",16944,41252.3,47748.6,ns,,2.49102e+12,,,,1,1,0,0.049888,0,1,1,2,128,28,200704,28,0,2,512,14,14,0,0,1.24551e+12,5.13802e+07,1.24551e+12,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",14545,48315,54785.6,ns,,5.31722e+11,,,,1,1,0,0.057856,0,1,1,2,256,14,100352,14,0,2,256,14,14,0,0,1.06344e+12,5.13802e+07,1.06344e+12,5.13802e+07,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2525,277593,284069,ns,,9.25458e+10,,,,6,1,0,0.288608,0,3,3,2,256,14,100352,14,0,2,256,14,14,1,1,-3602.39,-1,1.66582e+12,4.62422e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",13285,52692.6,59148.1,ns,,1.95019e+12,,,,1,1,0,0.061568,0,1,1,2,256,14,100352,14,0,2,1024,7,7,0,0,9.75094e+11,5.13802e+07,9.75094e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9224,75578.7,82069,ns,,3.39912e+11,,,,2,1,0,0.096704,0,1,1,2,512,7,50176,7,0,2,512,7,7,0,0,6.79824e+11,5.13802e+07,6.79824e+11,5.13802e+07,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",2429,288198,294662,ns,,3.56562e+11,,,,2,1,0,0.304992,0,1,1,2,2048,7,200704,7,0,2,512,7,7,3,3,7.13124e+11,2.05521e+08,7.13124e+11,2.05521e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:700/H:161/C:1/N:1/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",8324,84034.9,90531.6,ns,,8.5831e+10,,,,1,1,0,0.104544,0,5,5,1,1,161,112700,700,0,1,64,80,349,1,1,1.06318e+12,8.9344e+07,1.06318e+12,8.9344e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1195,585360,591860,ns,,1.95927e+11,,,,6,1,0,0.59584,0,3,3,1,64,80,1.792e+06,350,0,1,64,80,350,1,1,-1708.35,-1,3.52669e+12,2.06438e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1364,513995,520497,ns,,4.46262e+11,,,,2,1,0,0.523264,0,5,5,1,64,80,1.792e+06,350,0,1,128,39,174,1,1,5.40773e+12,2.77955e+09,5.40773e+12,2.77955e+09,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1810,385821,394026,ns,,2.97257e+11,,,,6,1,0,0.392096,0,3,3,1,128,40,896000,175,0,1,128,40,175,1,1,-2591.88,-1,5.35063e+12,2.06438e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",952,735524,742045,ns,,3.11854e+11,,,,2,1,0,0.737728,0,5,5,1,128,40,896000,175,0,1,256,19,87,1,1,3.6821e+12,2.70828e+09,3.6821e+12,2.70828e+09,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1169,546164,552666,ns,,2.01589e+11,,,,6,1,0,0.547232,0,3,3,1,256,20,430080,84,0,1,256,20,84,1,1,-1830.95,-1,3.6286e+12,1.98181e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",728,962230,968803,ns,,2.28844e+11,,,,2,1,0,0.967552,0,5,5,1,256,20,430080,84,0,1,512,9,41,1,1,2.5132e+12,2.41828e+09,2.5132e+12,2.41828e+09,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",952,708654,718496,ns,,1.55366e+11,,,,6,1,0,0.713888,0,3,3,1,512,10,215040,42,0,1,512,10,42,1,1,-1411.12,-1,2.79658e+12,1.98181e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",5534,126422,132916,ns,,1.14106e+11,,,,1,1,0,0.13936,0,5,5,2,1,161,225400,700,0,2,64,80,349,1,1,1.41342e+12,1.78688e+08,1.41342e+12,1.78688e+08,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",638,1.09466e+06,1.10119e+06,ns,,2.0954e+11,,,,6,1,0,1.10723,0,3,3,2,64,80,3.584e+06,350,0,2,64,80,350,1,1,-913.524,-1,3.77173e+12,4.12877e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",770,909284,915829,ns,,5.0452e+11,,,,2,1,0,0.919488,0,5,5,2,64,80,3.584e+06,350,0,2,128,39,174,1,1,6.1137e+12,5.55909e+09,6.1137e+12,5.55909e+09,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1051,659118,668542,ns,,3.48005e+11,,,,6,1,0,0.665952,0,3,3,2,128,40,1.792e+06,175,0,2,128,40,175,1,1,-1517.18,-1,6.26408e+12,4.12877e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",729,959619,966191,ns,,4.78056e+11,,,,2,1,0,0.970304,0,5,5,2,128,40,1.792e+06,175,0,2,256,19,87,1,1,5.64448e+12,5.41655e+09,5.64448e+12,5.41655e+09,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",986,701843,708363,ns,,3.13747e+11,,,,6,1,0,0.708832,0,3,3,2,256,20,860160,84,0,2,256,20,84,1,1,-1424.82,-1,5.64744e+12,3.96362e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",528,1.32484e+06,1.33143e+06,ns,,3.32419e+11,,,,2,1,0,1.33299,0,5,5,2,256,20,860160,84,0,2,512,9,41,1,1,3.65067e+12,4.83656e+09,3.65067e+12,4.83656e+09,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",650,1.07251e+06,1.08387e+06,ns,,2.05315e+11,,,,6,1,0,1.08269,0,3,3,2,512,10,430080,42,0,2,512,10,42,1,1,-932.396,-1,3.69566e+12,3.96362e+09,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11246,62186.6,68680.7,ns,,8.26227e+11,,,,1,1,0,0.072384,0,1,1,1,64,112,802816,112,0,1,64,112,112,0,0,1.65245e+12,1.0276e+08,1.65245e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",13770,50764.7,57247.4,ns,,1.01212e+12,,,,1,1,0,0.06224,0,1,1,1,64,56,200704,56,0,1,256,56,56,0,0,2.02425e+12,1.0276e+08,2.02425e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11763,59486,65947.4,ns,,8.63736e+11,,,,1,1,0,0.074592,0,1,1,1,256,56,802816,56,0,1,64,56,56,0,0,1.72747e+12,1.0276e+08,1.72747e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",14504,48120.8,54658.3,ns,,2.13547e+12,,,,1,1,0,0.05744,0,1,1,1,256,56,802816,56,0,1,128,28,28,0,0,1.06773e+12,5.13802e+07,1.06773e+12,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",14411,48596.4,55122.5,ns,,1.05728e+12,,,,1,1,0,0.06112,0,1,1,1,128,28,100352,28,0,1,512,28,28,0,0,2.11457e+12,1.0276e+08,2.11457e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9179,76196.1,82697.2,ns,,6.74316e+11,,,,0,1,0,0.090816,0,1,1,1,512,28,401408,28,0,1,128,28,28,0,0,1.34863e+12,1.0276e+08,1.34863e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",9887,70828.1,77322,ns,,1.45084e+12,,,,1,1,0,0.080096,0,1,1,1,512,28,401408,28,0,1,256,14,14,0,0,7.25421e+11,5.13802e+07,7.25421e+11,5.13802e+07,2,2,0,0
