Run on (40 X 3600 MHz CPU s)
2018-07-24 13:04:16
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"activation_mode","advised_convolution_algorithm","advised_determinism","advised_memory","advised_time","convolution_algorithm","filter_height","filter_width","input_batch_size","input_channels","input_height","input_size","input_width","math_type","num_filters","output_batch_size","output_channels","output_height","output_size","output_width","pad_height","pad_width","stride_height","stride_width","workspace_bytes","workspace_megabytes"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",13287,52543.7,59212.2,ns,,7.82286e+12,,,,1,1,1,2.254e+06,0.050208,1,1,1,1,512,28,401408,28,1,1024,1,1024,14,200704,14,0,0,2,2,2.254e+06,2.14958
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11406,61265.6,67975.3,ns,,8.38647e+11,,,,1,0,1,1.02725e+06,0.064512,1,1,1,1,1024,14,200704,14,1,256,1,256,14,50176,14,0,0,1,1,1.02725e+06,0.979659
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",15892,44040.2,50762.2,ns,,1.16667e+12,,,,1,1,1,1184,0.0512,1,1,1,1,256,14,50176,14,1,1024,1,1024,14,200704,14,0,0,1,1,1.02725e+06,0.979659
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",12568,55594.9,61896.9,ns,,1.84838e+12,,,,1,0,1,1.50048e+06,0.065536,1,1,1,1,1024,14,200704,14,1,512,1,512,7,25088,7,0,0,2,2,1.50048e+06,1.43096
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3077,228048,235073,ns,,5.63262e+10,,,,1,0,1,4.81926e+06,0.236544,1,3,3,1,512,7,25088,7,1,512,1,512,7,25088,7,1,1,1,1,4.81926e+06,4.596
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",16321,42888.7,49213.8,ns,,1.19799e+12,,,,1,1,1,2.34835e+06,0.049152,1,1,1,1,512,7,25088,7,1,2048,1,2048,7,100352,7,0,0,1,1,2.34835e+06,2.23956
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",11589,60372.9,67098.5,ns,,6.80839e+12,,,,1,1,1,4.79673e+06,0.068608,1,1,1,1,1024,14,200704,14,1,2048,1,2048,7,100352,7,0,0,2,2,4.79673e+06,4.57452
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7850,89297.5,95983.4,ns,,5.75383e+11,,,,1,0,1,2.34835e+06,0.098304,1,1,1,1,2048,7,100352,7,1,512,1,512,7,25088,7,0,0,1,1,2.34835e+06,2.23956
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6047,115653,122238,ns,,8.88526e+11,,,,1,1,1,6.50601e+06,0.050176,1,1,1,2,64,112,1.60563e+06,112,1,64,2,64,112,1.60563e+06,112,0,0,1,1,6.50601e+06,6.20461
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",5541,125670,132502,ns,,8.17702e+11,,,,1,1,1,18824,0.041984,1,1,1,2,64,56,401408,56,1,256,2,256,56,1.60563e+06,56,0,0,1,1,4.06569e+06,3.87734
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11553,60332.2,66939.7,ns,,1.70324e+12,,,,1,1,1,4.06569e+06,0.048128,1,1,1,2,256,56,1.60563e+06,56,1,64,2,64,56,401408,56,0,0,1,1,4.06569e+06,3.87734
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",13753,50665.7,57283,ns,,4.05641e+12,,,,1,1,1,3.68294e+06,0.047072,1,1,1,2,256,56,1.60563e+06,56,1,128,2,128,28,200704,28,0,0,2,2,3.68294e+06,3.51232
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9335,74650.1,80924,ns,,1.37656e+12,,,,1,1,1,4712,0.039936,1,1,1,2,128,28,200704,28,1,512,2,512,28,802816,28,0,0,1,1,2.14284e+06,2.04357
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",13896,50516.3,56820.4,ns,,2.0342e+12,,,,1,1,1,2.14284e+06,0.050176,1,1,1,2,512,28,802816,28,1,128,2,128,28,200704,28,0,0,1,1,2.14284e+06,2.04357
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",15386,45459.7,51726.7,ns,,4.52094e+12,,,,1,1,1,2.06968e+06,0.054272,1,1,1,2,512,28,802816,28,1,256,2,256,14,100352,14,0,0,2,2,2.06968e+06,1.9738
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",12621,55284.1,62013.3,ns,,1.85877e+12,,,,1,1,1,1.52901e+06,0.044032,1,1,1,2,256,14,100352,14,1,1024,2,1024,14,401408,14,0,0,1,1,1.52901e+06,1.45817
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",10297,67928.3,74535.9,ns,,1.21022e+13,,,,1,1,1,3.45822e+06,0.055296,1,1,1,2,512,28,802816,28,1,1024,2,1024,14,401408,14,0,0,2,2,3.45822e+06,3.29802
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11145,62938.8,69218.3,ns,,1.6327e+12,,,,1,0,1,1.52901e+06,0.06656,1,1,1,2,1024,14,401408,14,1,256,2,256,14,100352,14,0,0,1,1,1.52901e+06,1.45817
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",12665,53757.5,60055.6,ns,,1.91156e+12,,,,1,1,1,1.52901e+06,0.043008,1,1,1,2,256,14,100352,14,1,1024,2,1024,14,401408,14,0,0,1,1,1.52901e+06,1.45817
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",12362,56652.5,62990.1,ns,,3.62775e+12,,,,1,0,1,1.95206e+06,0.064512,1,1,1,2,1024,14,401408,14,1,512,2,512,7,50176,7,0,0,2,2,1.95206e+06,1.86163
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3044,230269,236860,ns,,1.11565e+11,,,,1,0,1,4.91961e+06,0.236544,1,3,3,2,512,7,50176,7,1,512,2,512,7,50176,7,1,1,1,1,4.91961e+06,4.69171
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",14147,49507.9,56286.1,ns,,2.07564e+12,,,,1,1,1,2.59923e+06,0.052224,1,1,1,2,512,7,50176,7,1,2048,2,2048,7,200704,7,0,0,1,1,2.59923e+06,2.47882
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",10111,69273,75550,ns,,1.18673e+13,,,,1,1,1,5.39884e+06,0.068608,1,1,1,2,1024,14,401408,14,1,2048,2,2048,7,200704,7,0,0,2,2,5.39884e+06,5.14874
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7896,88439.7,94716.8,ns,,1.16193e+12,,,,1,0,1,2.59923e+06,0.096256,1,1,1,2,2048,7,200704,7,1,512,2,512,7,50176,7,0,0,1,1,2.59923e+06,2.47882
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:700/H:161/C:1/N:1/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:700/H:161/C:1/N:2/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:700/H:161/C:1/N:4/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:341/H:79/C:32/N:1/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:341/H:79/C:32/N:2/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:341/H:79/C:32/N:4/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:480/H:48/C:1/N:1/K:16/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:240/H:24/C:16/N:1/K:32/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:120/H:12/C:32/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:60/H:6/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:108/H:108/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:54/H:54/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:27/H:27/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:224/H:224/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:112/H:112/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:224/H:224/C:3/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:112/H:112/C:64/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:128/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:256/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:224/H:224/C:3/N:1/K:64/filter_w(s):7/filter_h(r):7/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:192/N:1/K:32/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:192/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:512/N:1/K:48/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF_TENSOROP<CUDNN_CONVOLUTION_FWD_ALGO_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:512/N:1/K:192/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
