Run on (40 X 3600 MHz CPU s)
2018-07-13 06:22:05
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"advised_convolution_algorithm","advised_determinism","advised_memory","advised_time","convolution_algorithm","filter_height","filter_width","input_batch_size","input_channels","input_height","input_size","input_width","math_type","num_filters","output_batch_size","output_channels","output_height","output_size","output_width","pad_height","pad_width","predicted_advised_flops","predicted_advised_flops_count","predicted_flops","predicted_flops_count","stride_height","stride_width","workspace_bytes","workspace_megabytes"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:28/H:28/C:256/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1520,459655,466728,ns,,4.4712e+11,,,,0,1,5.27892e+07,0.467968,7,3,3,2,256,28,401408,28,0,512,2,512,28,802816,28,1,1,8.04816e+12,3.69938e+09,-2175.54,-1,1,1,5.27892e+07,50.3438
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2436,286569,293589,ns,,3.58589e+11,,,,1,1,3.77487e+07,0.290816,7,3,3,2,512,14,200704,14,0,512,2,512,14,200704,14,1,1,6.45459e+12,1.84969e+09,-3489.56,-1,1,1,3.77487e+07,36
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3930,178886,185841,ns,,1.43611e+11,,,,0,1,2.3593e+07,0.186368,7,3,3,2,512,7,50176,7,0,512,2,512,7,50176,7,1,1,2.58501e+12,4.62422e+08,-5590.14,-1,1,1,2.3593e+07,22.5
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:224/H:224/C:3/N:1/K:64/filter_w(s):7/filter_h(r):7/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:28/H:28/C:192/N:1/K:32/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:28/H:28/C:192/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:512/N:1/K:48/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:512/N:1/K:192/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:7/H:7/C:832/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:7/H:7/C:832/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:224/H:224/C:3/N:2/K:64/filter_w(s):7/filter_h(r):7/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:28/H:28/C:192/N:2/K:32/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:28/H:28/C:192/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:512/N:2/K:48/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:512/N:2/K:192/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:7/H:7/C:832/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:7/H:7/C:832/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:56/H:56/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",5557,125614,132558,ns,,1.02258e+11,,,,1,1,2.91963e+07,0.131072,7,3,3,1,64,56,200704,56,0,64,1,64,56,200704,56,1,1,1.84065e+12,2.31211e+08,-7960.9,-1,1,1,2.91963e+07,27.8438
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:28/H:28/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",6401,108712,115627,ns,,1.18157e+11,,,,0,1,1.56303e+07,0.113664,7,3,3,1,128,28,100352,28,0,128,1,128,28,100352,28,1,1,2.12682e+12,2.31211e+08,-9198.62,-1,1,1,1.56303e+07,14.9062
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:256/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",7034,99941.9,106886,ns,,1.28525e+11,,,,0,1,1.41558e+07,0.103424,7,3,3,1,256,14,50176,14,0,256,1,256,14,50176,14,1,1,2.31345e+12,2.31211e+08,-10005.8,-1,1,1,1.41558e+07,13.5
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:7/H:7/C:512/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:56/H:56/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",5498,126330,133269,ns,,2.03357e+11,,,,1,1,2.91963e+07,0.131072,7,3,3,2,64,56,401408,56,0,64,2,64,56,401408,56,1,1,3.66042e+12,4.62422e+08,-7915.77,-1,1,1,2.91963e+07,27.8438
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:28/H:28/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",6373,109268,116206,ns,,2.3511e+11,,,,1,1,1.56303e+07,0.115712,7,3,3,2,128,28,200704,28,0,128,2,128,28,200704,28,1,1,4.23199e+12,4.62422e+08,-9151.79,-1,1,1,1.56303e+07,14.9062
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:256/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",7027,99876.9,106820,ns,,2.57218e+11,,,,0,1,1.41558e+07,0.110592,7,3,3,2,256,14,100352,14,0,256,2,256,14,100352,14,1,1,4.62992e+12,4.62422e+08,-10012.3,-1,1,1,1.41558e+07,13.5
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:7/H:7/C:512/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:700/H:161/C:1/N:1/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:350/H:80/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",922,752976,759975,ns,,1.52313e+11,,,,1,1,2.59817e+08,0.75776,7,3,3,1,64,80,1.792e+06,350,0,64,1,64,80,1.792e+06,350,1,1,2.74163e+12,2.06438e+09,-1328.06,-1,1,1,2.59817e+08,247.781
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:175/H:40/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1290,543616,550918,ns,,2.10972e+11,,,,1,1,1.30941e+08,0.545792,7,3,3,1,128,40,896000,175,0,128,1,128,40,896000,175,1,1,3.7975e+12,2.06438e+09,-1839.53,-1,1,1,1.30941e+08,124.875
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1436,488472,495537,ns,,2.25398e+11,,,,0,1,6.66501e+07,0.493568,7,3,3,1,256,20,430080,84,0,256,1,256,20,430080,84,1,1,4.05716e+12,1.98181e+09,-2047.2,-1,1,1,6.66501e+07,63.5625
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1069,654537,661639,ns,,1.68211e+11,,,,0,1,5.78028e+07,0.665536,7,3,3,1,512,10,215040,42,0,512,1,512,10,215040,42,1,1,3.0278e+12,1.98181e+09,-1527.8,-1,1,1,5.78028e+07,55.125
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",894,776175,783214,ns,,2.95521e+11,,,,1,1,2.59817e+08,0.785408,7,3,3,2,64,80,3.584e+06,350,0,64,2,64,80,3.584e+06,350,1,1,5.31937e+12,4.12877e+09,-1288.37,-1,1,1,2.59817e+08,247.781
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1266,553370,560964,ns,,4.14507e+11,,,,1,1,1.30941e+08,0.562176,7,3,3,2,128,40,1.792e+06,175,0,128,2,128,40,1.792e+06,175,1,1,7.46113e+12,4.12877e+09,-1807.11,-1,1,1,1.30941e+08,124.875
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1432,490106,497108,ns,,4.49292e+11,,,,1,1,6.66501e+07,0.493568,7,3,3,2,256,20,860160,84,0,256,2,256,20,860160,84,1,1,8.08726e+12,3.96362e+09,-2040.37,-1,1,1,6.66501e+07,63.5625
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1067,657217,664294,ns,,3.35051e+11,,,,1,1,5.78028e+07,0.664576,7,3,3,2,512,10,430080,42,0,512,2,512,10,430080,42,1,1,6.03091e+12,3.96362e+09,-1521.57,-1,1,1,5.78028e+07,55.125
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3947,177535,184518,ns,,7.23522e+10,,,,0,1,2.3593e+07,0.185344,7,3,3,1,512,7,25088,7,0,512,1,512,7,25088,7,1,1,1.30234e+12,2.31211e+08,-5632.69,-1,1,1,2.3593e+07,22.5
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
