Run on (160 X 4023 MHz CPU s)
2018-08-08 21:56:23
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"input_batch_size","input_channels","input_height","input_size","input_width","output_batch_size","output_channels","output_height","output_size","output_width","predicted_flops","predicted_flops_count","softmax_algorithm","softmax_mode"
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2650,264154,11945.6,ns,,7.59799e+08,,,,2,512,14,200704,14,2,512,14,200704,14,7.59799e+08,200704,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",5059,138370,11873,ns,,7.25244e+08,,,,2,256,14,100352,14,2,256,14,100352,14,7.25244e+08,100352,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",5053,138417,11878.9,ns,,7.24998e+08,,,,2,256,14,100352,14,2,256,14,100352,14,7.24998e+08,100352,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",5058,138461,11828.6,ns,,7.24768e+08,,,,2,1024,7,100352,7,2,1024,7,100352,7,7.24768e+08,100352,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:512/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9248,75711.1,11828.7,ns,,6.6273e+08,,,,2,512,7,50176,7,2,512,7,50176,7,6.6273e+08,50176,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",9242,75673.5,11827.7,ns,,6.63059e+08,,,,2,512,7,50176,7,2,512,7,50176,7,6.63059e+08,50176,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:700/H:161/C:1/N:1/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",90,7.79472e+06,12375.9,ns,,2.29242e+08,,,,1,64,80,1.78688e+06,349,1,64,80,1.78688e+06,349,2.29242e+08,1.78688e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:350/H:80/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",90,7.81781e+06,12430.1,ns,,2.2922e+08,,,,1,64,80,1.792e+06,350,1,64,80,1.792e+06,350,2.2922e+08,1.792e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",183,3.81719e+06,12338.8,ns,,2.27552e+08,,,,1,128,39,868608,174,1,128,39,868608,174,2.27552e+08,868608,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:175/H:40/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",178,3.93639e+06,12271.8,ns,,2.2762e+08,,,,1,128,40,896000,175,1,128,40,896000,175,2.2762e+08,896000,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",468,1.49484e+06,12120.5,ns,,2.83086e+08,,,,1,256,19,423168,87,1,256,19,423168,87,2.83086e+08,423168,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",460,1.52192e+06,12111.3,ns,,2.82591e+08,,,,1,256,20,430080,84,1,256,20,430080,84,2.82591e+08,430080,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1440,485864,11973.8,ns,,3.8885e+08,,,,1,512,9,188928,41,1,512,9,188928,41,3.8885e+08,188928,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1270,551177,11964.8,ns,,3.90147e+08,,,,1,512,10,215040,42,1,512,10,215040,42,3.90147e+08,215040,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",89,7.85119e+06,12445,ns,,4.55187e+08,,,,2,64,80,3.57376e+06,349,2,64,80,3.57376e+06,349,4.55187e+08,3.57376e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",89,7.87325e+06,12420,ns,,4.55213e+08,,,,2,64,80,3.584e+06,350,2,64,80,3.584e+06,350,4.55213e+08,3.584e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",183,3.824e+06,12264.1,ns,,4.54293e+08,,,,2,128,39,1.73722e+06,174,2,128,39,1.73722e+06,174,4.54293e+08,1.73722e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",178,3.9449e+06,12412.4,ns,,4.54258e+08,,,,2,128,40,1.792e+06,175,2,128,40,1.792e+06,175,4.54258e+08,1.792e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",372,1.87968e+06,12150,ns,,4.50255e+08,,,,2,256,19,846336,87,2,256,19,846336,87,4.50255e+08,846336,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",367,1.90863e+06,12166.5,ns,,4.5067e+08,,,,2,256,20,860160,84,2,256,20,860160,84,4.5067e+08,860160,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1043,670886,12026,ns,,5.6322e+08,,,,2,512,9,377856,41,2,512,9,377856,41,5.6322e+08,377856,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",909,770057,12093.1,ns,,5.58504e+08,,,,2,512,10,430080,42,2,512,10,430080,42,5.58504e+08,430080,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",198,3.53015e+06,12233.3,ns,,2.27417e+08,,,,1,64,112,802816,112,1,64,112,802816,112,2.27417e+08,802816,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",198,3.52914e+06,12253.4,ns,,2.27482e+08,,,,1,256,56,802816,56,1,256,56,802816,56,2.27482e+08,802816,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1358,515262,11998.6,ns,,3.89518e+08,,,,1,64,56,200704,56,1,64,56,200704,56,3.89518e+08,200704,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2654,263801,11874.1,ns,,3.80408e+08,,,,1,128,28,100352,28,1,128,28,100352,28,3.80408e+08,100352,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",496,1.4119e+06,12063.4,ns,,2.84303e+08,,,,1,512,28,401408,28,1,512,28,401408,28,2.84303e+08,401408,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2655,263655,11867.6,ns,,3.80619e+08,,,,1,128,28,100352,28,1,128,28,100352,28,3.80619e+08,100352,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",5066,138227,11858,ns,,3.62997e+08,,,,1,256,14,50176,14,1,256,14,50176,14,3.62997e+08,50176,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1359,514837,11982.8,ns,,3.8984e+08,,,,1,1024,14,200704,14,1,1024,14,200704,14,3.8984e+08,200704,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1360,515017,11961.6,ns,,3.89704e+08,,,,1,1024,14,200704,14,1,1024,14,200704,14,3.89704e+08,200704,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",5066,138153,11843.8,ns,,3.63192e+08,,,,1,256,14,50176,14,1,256,14,50176,14,3.63192e+08,50176,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1359,514910,11934.6,ns,,3.89785e+08,,,,1,1024,14,200704,14,1,1024,14,200704,14,3.89785e+08,200704,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",9261,75733.3,11935.1,ns,,3.31268e+08,,,,1,512,7,25088,7,1,512,7,25088,7,3.31268e+08,25088,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",9250,75584.7,11909.5,ns,,3.31919e+08,,,,1,512,7,25088,7,1,512,7,25088,7,3.31919e+08,25088,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2654,263652,11857,ns,,3.80623e+08,,,,1,2048,7,100352,7,1,2048,7,100352,7,3.80623e+08,100352,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2655,263721,11874.8,ns,,3.80524e+08,,,,1,2048,7,100352,7,1,2048,7,100352,7,3.80524e+08,100352,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9259,75685.7,11901.1,ns,,3.31476e+08,,,,1,512,7,25088,7,1,512,7,25088,7,3.31476e+08,25088,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",198,3.53078e+06,12260.6,ns,,4.54753e+08,,,,2,64,112,1.60563e+06,112,2,64,112,1.60563e+06,112,4.54753e+08,1.60563e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",198,3.53017e+06,12334,ns,,4.54831e+08,,,,2,256,56,1.60563e+06,56,2,256,56,1.60563e+06,56,4.54831e+08,1.60563e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",979,714295,12001.3,ns,,5.61964e+08,,,,2,64,56,401408,56,2,64,56,401408,56,5.61964e+08,401408,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2651,263929,11943.8,ns,,7.60448e+08,,,,2,128,28,200704,28,2,128,28,200704,28,7.60448e+08,200704,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",393,1.78163e+06,12152.4,ns,,4.50608e+08,,,,2,512,28,802816,28,2,512,28,802816,28,4.50608e+08,802816,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2653,263850,11944.5,ns,,7.60675e+08,,,,2,128,28,200704,28,2,128,28,200704,28,7.60675e+08,200704,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",5065,138250,11854.2,ns,,7.25872e+08,,,,2,256,14,100352,14,2,256,14,100352,14,7.25872e+08,100352,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",979,714420,11974.4,ns,,5.61866e+08,,,,2,1024,14,401408,14,2,1024,14,401408,14,5.61866e+08,401408,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",979,714422,11989.1,ns,,5.61864e+08,,,,2,1024,14,401408,14,2,1024,14,401408,14,5.61864e+08,401408,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",5067,138202,11853,ns,,7.26124e+08,,,,2,256,14,100352,14,2,256,14,100352,14,7.26124e+08,100352,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",979,714457,11978.9,ns,,5.61837e+08,,,,2,1024,14,401408,14,2,1024,14,401408,14,5.61837e+08,401408,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:1024/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",9255,75619.9,11835,ns,,6.63529e+08,,,,2,512,7,50176,7,2,512,7,50176,7,6.63529e+08,50176,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",9255,75589.6,11823.2,ns,,6.63795e+08,,,,2,512,7,50176,7,2,512,7,50176,7,6.63795e+08,50176,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:512/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2652,263911,11913.8,ns,,7.60498e+08,,,,2,2048,7,200704,7,2,2048,7,200704,7,7.60498e+08,200704,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:1024/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2652,263955,11930,ns,,7.60372e+08,,,,2,2048,7,200704,7,2,2048,7,200704,7,7.60372e+08,200704,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9260,75618.5,11854.6,ns,,6.63541e+08,,,,2,512,7,50176,7,2,512,7,50176,7,6.63541e+08,50176,2,0
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:700/H:161/C:1/N:1/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",7738,90400.9,11934.8,ns,,9.53583e+09,,,,1,32,79,862048,341,1,32,79,862048,341,9.53583e+09,862048,0,1
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:700/H:161/C:1/N:2/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",5172,135373,11982.5,ns,,1.27359e+10,,,,2,32,79,1.7241e+06,341,2,32,79,1.7241e+06,341,1.27359e+10,1.7241e+06,0,1
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:700/H:161/C:1/N:4/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2987,234361,11986.8,ns,,1.47132e+10,,,,4,32,79,3.44819e+06,341,4,32,79,3.44819e+06,341,1.47132e+10,3.44819e+06,0,1
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:341/H:79/C:32/N:1/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",17569,39832.2,11905.7,ns,,5.06766e+09,,,,1,32,38,201856,166,1,32,38,201856,166,5.06766e+09,201856,0,1
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:341/H:79/C:32/N:2/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",9879,70848.6,11908.6,ns,,5.69823e+09,,,,2,32,38,403712,166,2,32,38,403712,166,5.69823e+09,403712,0,1
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:341/H:79/C:32/N:4/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",7456,93901.9,11955.2,ns,,8.59859e+09,,,,4,32,38,807424,166,4,32,38,807424,166,8.59859e+09,807424,0,1
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:480/H:48/C:1/N:1/K:16/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",16167,43291.9,11915,ns,,8.51522e+09,,,,1,16,48,368640,480,1,16,48,368640,480,8.51522e+09,368640,0,1
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:240/H:24/C:16/N:1/K:32/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",17634,39690,11909.7,ns,,4.64399e+09,,,,1,32,24,184320,240,1,32,24,184320,240,4.64399e+09,184320,0,1
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:120/H:12/C:32/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",10027,69817.2,11835.2,ns,,1.32002e+09,,,,1,64,12,92160,120,1,64,12,92160,120,1.32002e+09,92160,0,1
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:60/H:6/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",5378,130084,11839.7,ns,,3.54232e+08,,,,1,128,6,46080,60,1,128,6,46080,60,3.54232e+08,46080,0,1
"LAYER_CUDNN_SOFTMAX_FWD_DOUBLE<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:108/H:108/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",9984,70074,11949.4,ns,,2.66324e+09,,,,1,64,54,186624,54,1,64,54,186624,54,2.66324e+09,186624,0,1
