Run on (160 X 4023 MHz CPU s)
2018-08-08 17:04:38
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"advised_convolution_algorithm","advised_determinism","advised_memory","advised_time","convolution_algorithm","filter_height","filter_width","input_batch_size","input_channels","input_height","input_size","input_width","math_type","num_filters","output_batch_size","output_channels","output_height","output_size","output_width","pad_height","pad_width","predicted_advised_flops","predicted_advised_flops_count","predicted_flops","predicted_flops_count","stride_height","stride_width","workspace_bytes","workspace_megabytes"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:256/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",7203,96892.3,103754,ns,,2.65141e+11,,,,6,1,4.1943e+06,0.109152,6,3,3,2,256,14,100352,14,0,256,2,256,14,100352,14,1,1,-10320.7,-1,-10320.7,-1,1,1,4.1943e+06,4
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:7/H:7/C:512/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:700/H:161/C:1/N:1/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:350/H:80/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3715,188413,195343,ns,,6.08704e+11,,,,6,1,262144,0.204672,6,3,3,1,64,80,1.792e+06,350,0,64,1,64,80,1.792e+06,350,1,1,-5307.48,-1,-5307.48,-1,1,1,262144,0.25
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:175/H:40/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4013,171453,178380,ns,,6.68918e+11,,,,6,1,1.04858e+06,0.179936,6,3,3,1,128,40,896000,175,0,128,1,128,40,896000,175,1,1,-5832.51,-1,-5832.51,-1,1,1,1.04858e+06,1
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3089,224151,231052,ns,,4.91188e+11,,,,6,1,4.1943e+06,0.24112,6,3,3,1,256,20,430080,84,0,256,1,256,20,430080,84,1,1,-4461.27,-1,-4461.27,-1,1,1,4.1943e+06,4
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2189,316680,325038,ns,,3.47671e+11,,,,6,1,1.67772e+07,0.344,6,3,3,1,512,10,215040,42,0,512,1,512,10,215040,42,1,1,-3157.76,-1,-3157.76,-1,1,1,1.67772e+07,16
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1898,368636,375595,ns,,6.22228e+11,,,,6,1,262144,0.400448,6,3,3,2,64,80,3.584e+06,350,0,64,2,64,80,3.584e+06,350,1,1,-2712.7,-1,-2712.7,-1,1,1,262144,0.25
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2178,318027,324978,ns,,7.21246e+11,,,,6,1,1.04858e+06,0.34448,6,3,3,2,128,40,1.792e+06,175,0,128,2,128,40,1.792e+06,175,1,1,-3144.38,-1,-3144.38,-1,1,1,1.04858e+06,1
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1966,354544,361497,ns,,6.21083e+11,,,,6,1,4.1943e+06,0.376288,6,3,3,2,256,20,860160,84,0,256,2,256,20,860160,84,1,1,-2820.53,-1,-2820.53,-1,1,1,4.1943e+06,4
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1191,551438,558575,ns,,3.99321e+11,,,,6,1,1.67772e+07,0.596288,6,3,3,2,512,10,430080,42,0,512,2,512,10,430080,42,1,1,-1813.44,-1,-1813.44,-1,1,1,1.67772e+07,16
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3627,193171,200075,ns,,6.64957e+10,,,,6,1,1.67772e+07,0.224608,6,3,3,1,512,7,25088,7,0,512,1,512,7,25088,7,1,1,-5176.75,-1,-5176.75,-1,1,1,1.67772e+07,16
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:1024/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3594,194715,201614,ns,,1.31937e+11,,,,6,1,1.67772e+07,0.220832,6,3,3,2,512,7,50176,7,0,512,2,512,7,50176,7,1,1,-5135.72,-1,-5135.72,-1,1,1,1.67772e+07,16
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:7/H:7/C:512/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:1024/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:700/H:161/C:1/N:1/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:700/H:161/C:1/N:2/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:700/H:161/C:1/N:4/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:341/H:79/C:32/N:1/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:341/H:79/C:32/N:2/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:341/H:79/C:32/N:4/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:480/H:48/C:1/N:1/K:16/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1221,573650,580616,ns,,6.42622e+08,,,,1,1,5.64042e+07,0.57328,7,3,3,1,1,48,23040,480,0,16,1,16,48,368640,480,1,1,1.15672e+10,6.63552e+06,-1743.22,-1,1,1,5.64042e+07,53.7913
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:240/H:24/C:16/N:1/K:32/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2697,260812,267723,ns,,1.13074e+10,,,,1,1,3.98868e+07,0.263616,7,3,3,1,16,24,92160,240,0,32,1,32,24,184320,240,1,1,2.03534e+11,5.30842e+07,-3834.17,-1,1,1,3.98868e+07,38.0391
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:120/H:12/C:32/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4829,145419,152353,ns,,2.02802e+10,,,,6,1,2.02015e+07,0.150912,7,3,3,1,32,12,46080,120,0,64,1,64,12,92160,120,1,1,-6876.68,-1,-6876.68,-1,1,1,2.02015e+07,19.2656
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:60/H:6/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",5274,132660,139572,ns,,2.22307e+10,,,,6,1,1.44507e+07,0.136608,7,3,3,1,64,6,23040,60,0,128,1,128,6,46080,60,1,1,-7538.09,-1,-7538.09,-1,1,1,1.44507e+07,13.7812
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:108/H:108/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to perform cudnnConvolutionForward"
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:54/H:54/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2178,321318,328252,ns,,3.71717e+10,,,,6,1,5.83926e+07,0.324832,7,3,3,1,64,54,186624,54,0,64,1,64,54,186624,54,1,1,-3112.18,-1,-3112.18,-1,1,1,5.83926e+07,55.6875
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:27/H:27/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2840,247107,253998,ns,,4.8335e+10,,,,6,1,3.12607e+07,0.246336,7,3,3,1,128,27,93312,27,0,128,1,128,27,93312,27,1,1,-4046.82,-1,-4046.82,-1,1,1,3.12607e+07,29.8125
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4056,172682,179566,ns,,3.71928e+10,,,,6,1,1.88744e+07,0.175552,7,3,3,1,128,14,25088,14,0,256,1,256,14,50176,14,1,1,-5790.99,-1,-5790.99,-1,1,1,1.88744e+07,18
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:7/H:7/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2592,270057,276978,ns,,2.37821e+10,,,,6,1,2.59523e+07,0.273248,7,3,3,1,256,7,12544,7,0,512,1,512,7,25088,7,1,1,-3702.92,-1,-3702.92,-1,1,1,2.59523e+07,24.75
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:224/H:224/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",246,2.84143e+06,2.84862e+06,ns,,3.39047e+09,,,,1,1,4.84126e+08,2.84861,7,3,3,1,3,224,150528,224,0,64,1,64,224,3.21126e+06,224,1,1,6.10285e+10,1.73408e+08,-351.935,-1,1,1,4.84126e+08,461.698
"LAYER_CUDNN_CONV_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:112/H:112/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",362,1.94184e+06,1.94887e+06,ns,,5.29191e+10,,,,6,1,3.47996e+08,2.05392,7,3,3,1,64,112,802816,112,0,128,1,128,112,1.60563e+06,112,1,1,-514.976,-1,-514.976,-1,1,1,3.47996e+08,331.875
