Run on (160 X 4023 MHz CPU s)
2018-08-08 15:04:02
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"activation_mode","advised_convolution_algorithm","advised_determinism","advised_memory","advised_time","convolution_algorithm","filter_height","filter_width","input_batch_size","input_channels","input_height","input_size","input_width","math_type","num_filters","output_batch_size","output_channels","output_height","output_size","output_width","pad_height","pad_width","stride_height","stride_width","workspace_bytes","workspace_megabytes"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",192,3.63238e+06,3.63952e+06,ns,,3.03109e+10,,,,1,6,1,2.89718e+08,3.69898,5,3,3,1,256,20,430080,84,0,256,1,256,20,430080,84,1,1,1,1,2.89718e+08,276.297
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",69,1.01775e+07,1.01847e+07,ns,,1.0818e+10,,,,1,6,1,1.14981e+09,10.1941,5,3,3,1,512,10,215040,42,0,512,1,512,10,215040,42,1,1,1,1,1.14981e+09,1096.55
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",191,3.66963e+06,3.68133e+06,ns,,6.25066e+10,,,,1,6,1,2.01032e+07,3.48211,5,3,3,2,64,80,3.584e+06,350,0,64,2,64,80,3.584e+06,350,1,1,1,1,2.01032e+07,19.1719
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",207,3.37648e+06,3.38379e+06,ns,,6.79334e+10,,,,1,6,1,7.58088e+07,3.53965,5,3,3,2,128,40,1.792e+06,175,0,128,2,128,40,1.792e+06,175,1,1,1,1,7.58088e+07,72.2969
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",192,3.6475e+06,3.65466e+06,ns,,6.03704e+10,,,,1,6,1,2.94175e+08,3.73046,5,3,3,2,256,20,860160,84,0,256,2,256,20,860160,84,1,1,1,1,2.94175e+08,280.547
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",68,1.0222e+07,1.02292e+07,ns,,2.15419e+10,,,,1,6,1,1.15873e+09,10.2578,5,3,3,2,512,10,430080,42,0,512,2,512,10,430080,42,1,1,1,1,1.15873e+09,1105.05
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2812,248877,255973,ns,,2.06448e+11,,,,1,1,1,4.45728e+06,0.224032,5,1,1,1,64,112,802816,112,0,64,1,64,112,802816,112,0,0,1,1,4.45728e+06,4.25079
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3951,176997,184053,ns,,2.90289e+11,,,,1,1,1,7.1033e+06,0.159296,5,1,1,1,64,56,200704,56,0,256,1,256,56,802816,56,0,0,1,1,7.1033e+06,6.77423
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4327,161757,168856,ns,,3.17639e+11,,,,1,1,1,7.1033e+06,0.160096,5,1,1,1,256,56,802816,56,0,64,1,64,56,200704,56,0,0,1,1,7.1033e+06,6.77423
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3499,200063,206981,ns,,2.56821e+11,,,,1,1,1,1.13504e+07,0.195488,5,1,1,1,128,28,100352,28,0,512,1,512,28,401408,28,0,0,1,1,1.13504e+07,10.8246
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3191,219326,226182,ns,,2.34264e+11,,,,1,0,1,1.13504e+07,0.219328,5,1,1,1,512,28,401408,28,0,128,1,128,28,100352,28,0,0,1,1,1.13504e+07,10.8246
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1378,508167,515145,ns,,1.01109e+11,,,,1,1,1,3.80891e+07,0.52192,5,1,1,1,256,14,50176,14,0,1024,1,1024,14,200704,14,0,0,1,1,3.80891e+07,36.3246
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1277,547179,554115,ns,,9.39002e+10,,,,1,2,1,3.80891e+07,0.552448,5,1,1,1,1024,14,200704,14,0,256,1,256,14,50176,14,0,0,1,1,3.80891e+07,36.3246
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1379,507920,514740,ns,,1.01158e+11,,,,1,1,1,3.80891e+07,0.522464,5,1,1,1,256,14,50176,14,0,1024,1,1024,14,200704,14,0,0,1,1,3.80891e+07,36.3246
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",106,6.57996e+06,6.58571e+06,ns,,1.95215e+09,,,,1,6,1,1.14533e+09,6.60547,5,3,3,1,512,7,25088,7,0,512,1,512,7,25088,7,1,1,1,1,1.14533e+09,1092.27
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",407,1.71521e+06,1.72186e+06,ns,,2.99557e+10,,,,1,1,1,1.45044e+08,1.80035,5,1,1,1,512,7,25088,7,0,2048,1,2048,7,100352,7,0,0,1,1,1.45044e+08,138.325
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",388,1.79575e+06,1.80281e+06,ns,,2.86121e+10,,,,1,2,1,1.45044e+08,1.77549,5,1,1,1,2048,7,100352,7,0,512,1,512,7,25088,7,0,0,1,1,1.45044e+08,138.325
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2294,305168,312251,ns,,3.36734e+11,,,,1,1,1,8.35667e+06,0.285024,5,1,1,2,64,112,1.60563e+06,112,0,64,2,64,112,1.60563e+06,112,0,0,1,1,8.35667e+06,7.96954
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2785,250439,257467,ns,,4.10321e+11,,,,1,1,1,1.19775e+07,0.209152,5,1,1,2,64,56,401408,56,0,256,2,256,56,1.60563e+06,56,0,0,1,1,1.19775e+07,11.4227
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3206,218245,225263,ns,,4.7085e+11,,,,1,1,1,1.19775e+07,0.219392,5,1,1,2,256,56,1.60563e+06,56,0,64,2,64,56,401408,56,0,0,1,1,1.19775e+07,11.4227
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3001,233351,240207,ns,,4.40368e+11,,,,1,1,1,1.37876e+07,0.216928,5,1,1,2,128,28,200704,28,0,512,2,512,28,802816,28,0,0,1,1,1.37876e+07,13.1488
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3060,228672,235627,ns,,4.49379e+11,,,,1,1,1,1.37876e+07,0.233184,5,1,1,2,512,28,802816,28,0,128,2,128,28,200704,28,0,0,1,1,1.37876e+07,13.1488
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1307,534225,541020,ns,,1.92354e+11,,,,1,1,1,4.05262e+07,0.538272,5,1,1,2,256,14,100352,14,0,1024,2,1024,14,401408,14,0,0,1,1,4.05262e+07,38.6488
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1261,555882,562730,ns,,1.8486e+11,,,,1,0,1,4.05262e+07,0.565632,5,1,1,2,1024,14,401408,14,0,256,2,256,14,100352,14,0,0,1,1,4.05262e+07,38.6488
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1308,534477,541379,ns,,1.92264e+11,,,,1,1,1,4.05262e+07,0.536,5,1,1,2,256,14,100352,14,0,1024,2,1024,14,401408,14,0,0,1,1,4.05262e+07,38.6488
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",106,6.60272e+06,6.60987e+06,ns,,3.89084e+09,,,,1,6,1,1.14979e+09,6.62282,5,3,3,2,512,7,50176,7,0,512,2,512,7,50176,7,1,1,1,1,1.14979e+09,1096.52
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",402,1.74211e+06,1.7489e+06,ns,,5.89864e+10,,,,1,1,1,1.47481e+08,1.8097,5,1,1,2,512,7,50176,7,0,2048,2,2048,7,200704,7,0,0,1,1,1.47481e+08,140.649
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",386,1.8211e+06,1.82777e+06,ns,,5.64276e+10,,,,1,2,1,1.47481e+08,1.79117,5,1,1,2,2048,7,200704,7,0,512,2,512,7,50176,7,0,0,1,1,1.47481e+08,140.649
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD, CUDNN_ACTIVATION_RELU>/W:700/H:161/C:1/N:1/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD, CUDNN_ACTIVATION_RELU>/W:700/H:161/C:1/N:2/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD, CUDNN_ACTIVATION_RELU>/W:700/H:161/C:1/N:4/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD, CUDNN_ACTIVATION_RELU>/W:341/H:79/C:32/N:1/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD, CUDNN_ACTIVATION_RELU>/W:341/H:79/C:32/N:2/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD, CUDNN_ACTIVATION_RELU>/W:341/H:79/C:32/N:4/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD, CUDNN_ACTIVATION_RELU>/W:480/H:48/C:1/N:1/K:16/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",17900,39066.4,46076.6,ns,,9.43625e+09,,,,1,1,1,16384,0.0536,6,3,3,1,1,48,23040,480,0,16,1,16,48,368640,480,1,1,1,1,16384,0.015625
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD, CUDNN_ACTIVATION_RELU>/W:240/H:24/C:16/N:1/K:32/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",27932,25132.8,32045.7,ns,,1.17342e+11,,,,1,1,1,32768,0.043456,6,3,3,1,16,24,92160,240,0,32,1,32,24,184320,240,1,1,1,1,32768,0.03125
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD, CUDNN_ACTIVATION_RELU>/W:120/H:12/C:32/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",25099,27872.8,34854.3,ns,,1.05806e+11,,,,1,6,1,131072,0.047424,6,3,3,1,32,12,46080,120,0,64,1,64,12,92160,120,1,1,1,1,131072,0.125
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD, CUDNN_ACTIVATION_RELU>/W:60/H:6/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",20709,33780.8,40761.4,ns,,8.73015e+10,,,,1,6,1,524288,0.05248,6,3,3,1,64,6,23040,60,0,128,1,128,6,46080,60,1,1,1,1,524288,0.5
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD, CUDNN_ACTIVATION_RELU>/W:108/H:108/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_BIAS_ACTIVATION_FWD failed to perform cudnnConvolutionBiasActivationForward"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD, CUDNN_ACTIVATION_RELU>/W:54/H:54/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",19102,36604.7,43534.4,ns,,3.26295e+11,,,,1,6,1,262144,0.053184,6,3,3,1,64,54,186624,54,0,64,1,64,54,186624,54,1,1,1,1,262144,0.25
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD, CUDNN_ACTIVATION_RELU>/W:27/H:27/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",14772,47316.7,54257.8,ns,,2.52426e+11,,,,1,6,1,1.04858e+06,0.06512,6,3,3,1,128,27,93312,27,0,128,1,128,27,93312,27,1,1,1,1,1.04858e+06,1
